70,C01_S02_1_2_3.mp4,2,148,5,3
71,C01_S02_1_2_6.mp4,2,148,5,6
72,C01_S02_1_2_9.mp4,2,148,5,9
73,C01_S02_1_3_0.mp4,2,138,69,0
74,C01_S02_1_3_3.mp4,2,138,69,3
75,C01_S02_1_3_6.mp4,2,138,69,6
76,C01_S02_1_3_9.mp4,2,138,69,9
77,C01_S02_1_4_0.mp4,2,137,15,0
78,C01_S02_1_4_3.mp4,2,137,15,3
79,C01_S02_1_4_6.mp4,2,137,15,6
80,C01_S02_1_4_9.mp4,2,137,15,9
81,C01_S02_1_6_0.mp4,2,142,20,0
82,C01_S02_1_6_3.mp4,2,142,20,3
83,C01_S02_1_6_6.mp4,2,142,20,6
84,C01_S02_1_6_9.mp4,2,142,20,9
85,C01_S02_2_2_0.mp4,2,80,10,0
86,C01_S02_2_2_3.mp4,2,80,10,3
87,C01_S02_2_2_6.mp4,2,80,10,6
88,C01_S02_2_2_9.mp4,2,80,10,9
89,C01_S02_2_3_0.mp4,2,75,7,0
90,C01_S02_2_3_3.mp4,2,75,7,3
91,C01_S02_2_3_6.mp4,2,75,7,6
92,C01_S02_2_3_9.mp4,2,75,7,9
93,C01_S02_2_4_0.mp4,2,77,46,0
94,C01_S02_2_4_3.mp4,2,77,46,3
95,C01_S02_2_4_6.mp4,2,77,46,6
96,C01_S02_2_4_9.mp4,2,77,46,9
97,C01_S02_2_5_0.mp4,2,78,10,0
98,C01_S02_2_5_3.mp4,2,78,10,3
99,C01_S02_2_5_6.mp4,2,78,10,6
100,C01_S02_2_5_9.mp4,2,78,10,9
101,C01_S02_3_2_0.mp4,2,82,15,0
102,C01_S02_3_2_3.mp4,2,82,15,3
103,C01_S02_3_2_6.mp4,2,82,15,6
104,C01_S02_3_2_9.mp4,2,82,15,9
105,C01_S02_3_3_0.mp4,2,75,5,0
106,C01_S02_3_3_3.mp4,2,75,5,3
107,C01_S02_3_3_6.mp4,2,75,5,6
108,C01_S02_3_3_9.mp4,2,75,5,9
109,C01_S02_3_5_0.mp4,2,76,20,0
110,C01_S02_3_5_3.mp4,2,76,20,3
111,C01_S02_3_5_6.mp4,2,76,20,6
112,C01_S02_3_5_9.mp4,2,76,20,9
113,C01_S02_3_6_0.mp4,2,75,7,0
114,C01_S02_3_6_3.mp4,2,75,7,3
115,C01_S02_3_6_6.mp4,2,75,7,6
116,C01_S02_3_6_9.mp4,2,75,7,9
117,C01_S02_4_1_0.mp4,2,142,91,0
118,C01_S02_4_1_3.mp4,2,142,91,3
119,C01_S02_4_1_6.mp4,2,142,91,6
120,C01_S02_4_1_9.mp4,2,142,91,9
121,C01_S02_4_2_0.mp4,2,137,122,0
122,C01_S02_4_2_3.mp4,2,137,122,3
123,C01_S02_4_2_6.mp4,2,137,122,6
124,C01_S02_4_2_9.mp4,2,137,122,9
125,C01_S02_4_3_0.mp4,2,150,110,0
126,C01_S02_4_3_3.mp4,2,150,110,3
127,C01_S02_4_3_6.mp4,2,150,110,6
128,C01_S02_4_3_9.mp4,2,150,110,9
129,C01_S02_4_4_0.mp4,2,142,110,0
130,C01_S02_4_4_3.mp4,2,142,110,3
131,C01_S02_4_4_6.mp4,2,142,110,6
132,C01_S02_4_4_9.mp4,2,142,110,9
133,C01_S02_4_5_0.mp4,2,147,110,0
134,C01_S02_4_5_3.mp4,2,147,110,3
135,C01_S02_4_5_6.mp4,2,147,110,6
136,C01_S02_4_5_9.mp4,2,147,110,9
137,C01_S02_4_6_0.mp4,2,150,110,0
138,C01_S02_4_6_3.mp4,2,150,110,3
139,C01_S02_4_6_6.mp4,2,150,110,6
140,C01_S02_4_6_9.mp4,2,150,110,9
141,C01_S02_5_1_0.mp4,2,72,91,0
142,C01_S02_5_1_3.mp4,2,72,91,3
143,C01_S02_5_1_6.mp4,2,72,91,6
144,C01_S02_5_1_9.mp4,2,72,91,9
145,C01_S02_5_2_0.mp4,2,80,91,0
146,C01_S02_5_2_3.mp4,2,80,91,3
147,C01_S02_5_2_6.mp4,2,80,91,6
148,C01_S02_5_2_9.mp4,2,80,91,9
149,C01_S02_5_3_0.mp4,2,80,110,0
150,C01_S02_5_3_3.mp4,2,80,110,3
151,C01_S02_5_3_6.mp4,2,80,110,6
152,C01_S02_5_3_9.mp4,2,80,110,9
153,C01_S02_5_6_0.mp4,2,80,110,0
154,C01_S02_5_6_3.mp4,2,80,110,3
155,C01_S02_5_6_6.mp4,2,80,110,6
156,C01_S02_5_6_9.mp4,2,80,110,9
157,C01_S02_5_7_0.mp4,2,80,110,0
158,C01_S02_5_7_3.mp4,2,80,110,3
159,C01_S02_5_7_6.mp4,2,80,110,6
160,C01_S02_5_7_9.mp4,2,80,110,9
161,C01_S03_4_1_0.mp4,3,127,103,0
162,C01_S03_4_1_3.mp4,3,127,103,3
163,C01_S03_4_1_6.mp4,3,127,103,6
164,C01_S03_4_1_9.mp4,3,127,103,9
165,C01_S03_4_2_0.mp4,3,140,103,0
166,C01_S03_4_2_3.mp4,3,140,103,3
167,C01_S03_4_2_6.mp4,3,140,103,6
168,C01_S03_4_2_9.mp4,3,140,103,9
169,C01_S03_4_4_0.mp4,3,127,103,0
170,C01_S03_4_4_3.mp4,3,127,103,3
171,C01_S03_4_4_6.mp4,3,127,103,6
172,C01_S03_4_4_9.mp4,3,127,103,9
173,C01_S03_4_5_0.mp4,3,133,103,0
174,C01_S03_4_5_3.mp4,3,133,103,3
175,C01_S03_4_5_6.mp4,3,133,103,6
176,C01_S03_4_5_9.mp4,3,133,103,9
177,C01_S03_5_1_0.mp4,3,86,103,0
178,C01_S03_5_1_3.mp4,3,86,103,3
179,C01_S03_5_1_6.mp4,3,86,103,6
180,C01_S03_5_1_9.mp4,3,86,103,9
181,C01_S03_5_2_0.mp4,3,86,103,0
182,C01_S03_5_2_3.mp4,3,86,103,3
183,C01_S03_5_2_6.mp4,3,86,103,6
184,C01_S03_5_2_9.mp4,3,86,103,9
185,C01_S03_5_3_0.mp4,3,86,114,0
186,C01_S03_5_3_3.mp4,3,86,114,3
187,C01_S03_5_3_6.mp4,3,86,114,6
188,C01_S03_5_3_9.mp4,3,86,114,9
189,C01_S03_5_5_0.mp4,3,86,103,0
190,C01_S03_5_5_3.mp4,3,86,103,3
191,C01_S03_5_5_6.mp4,3,86,103,6
192,C01_S03_5_5_9.mp4,3,86,103,9
193,C01_S06_1_1_0.mp4,6,138,10,0
194,C01_S06_1_1_3.mp4,6,138,10,3
195,C01_S06_1_1_6.mp4,6,138,10,6
196,C01_S06_1_1_9.mp4,6,138,10,9
197,C01_S06_1_2_0.mp4,6,116,5,0
198,C01_S06_1_2_3.mp4,6,116,5,3
199,C01_S06_1_2_6.mp4,6,116,5,6
200,C01_S06_1_2_9.mp4,6,116,5,9
201,C01_S06_1_3_0.mp4,6,126,7,0
202,C01_S06_1_3_3.mp4,6,126,7,3
203,C01_S06_1_3_6.mp4,6,126,7,6
204,C01_S06_1_3_9.mp4,6,126,7,9
205,C01_S06_1_4_0.mp4,6,143,20,0
206,C01_S06_1_4_3.mp4,6,143,20,3
207,C01_S06_1_4_6.mp4,6,143,20,6
208,C01_S06_1_4_9.mp4,6,143,20,9
209,C01_S06_1_5_0.mp4,6,145,3,0
210,C01_S06_1_5_3.mp4,6,145,3,3
211,C01_S06_1_5_6.mp4,6,145,3,6
212,C01_S06_1_5_9.mp4,6,145,3,9
213,C01_S06_2_1_0.mp4,6,56,10,0
214,C01_S06_2_1_3.mp4,6,56,10,3
215,C01_S06_2_1_6.mp4,6,56,10,6
216,C01_S06_2_1_9.mp4,6,56,10,9
217,C01_S06_2_2_0.mp4,6,60,2,0
218,C01_S06_2_2_3.mp4,6,60,2,3
219,C01_S06_2_2_6.mp4,6,60,2,6
220,C01_S06_2_2_9.mp4,6,60,2,9
221,C01_S06_2_3_0.mp4,6,70,5,0
222,C01_S06_2_3_3.mp4,6,70,5,3
223,C01_S06_2_3_6.mp4,6,70,5,6
224,C01_S06_2_3_9.mp4,6,70,5,9
225,C01_S06_2_4_0.mp4,6,70,15,0
226,C01_S06_2_4_3.mp4,6,70,15,3
227,C01_S06_2_4_6.mp4,6,70,15,6
228,C01_S06_2_4_9.mp4,6,70,15,9
229,C01_S06_2_5_0.mp4,6,76,18,0
230,C01_S06_2_5_3.mp4,6,76,18,3
231,C01_S06_2_5_6.mp4,6,76,18,6
232,C01_S06_2_5_9.mp4,6,76,18,9
233,C01_S06_3_1_0.mp4,6,35,20,0
234,C01_S06_3_1_3.mp4,6,35,20,3
235,C01_S06_3_1_6.mp4,6,35,20,6
236,C01_S06_3_1_9.mp4,6,35,20,9
237,C01_S06_3_2_0.mp4,6,15,15,0
238,C01_S06_3_2_3.mp4,6,15,15,3
239,C01_S06_3_2_6.mp4,6,15,15,6
240,C01_S06_3_2_9.mp4,6,15,15,9
241,C01_S06_3_3_0.mp4,6,15,15,0
242,C01_S06_3_3_3.mp4,6,15,15,3
243,C01_S06_3_3_6.mp4,6,15,15,6
244,C01_S06_3_3_9.mp4,6,15,15,9
245,C01_S06_3_4_0.mp4,6,38,10,0
246,C01_S06_3_4_3.mp4,6,38,10,3
247,C01_S06_3_4_6.mp4,6,38,10,6
248,C01_S06_3_4_9.mp4,6,38,10,9
249,C01_S06_3_5_0.mp4,6,38,15,0
250,C01_S06_3_5_3.mp4,6,38,15,3
251,C01_S06_3_5_6.mp4,6,38,15,6
252,C01_S06_3_5_9.mp4,6,38,15,9
253,C01_S06_5_1_0.mp4,6,76,110,0
254,C01_S06_5_1_3.mp4,6,76,110,3
255,C01_S06_5_1_6.mp4,6,76,110,6
256,C01_S06_5_1_9.mp4,6,76,110,9
257,C01_S06_5_2_0.mp4,6,74,110,0
258,C01_S06_5_2_3.mp4,6,74,110,3
259,C01_S06_5_2_6.mp4,6,74,110,6
260,C01_S06_5_2_9.mp4,6,74,110,9
261,C01_S06_5_3_0.mp4,6,78,110,0
262,C01_S06_5_3_3.mp4,6,78,110,3
263,C01_S06_5_3_6.mp4,6,78,110,6
264,C01_S06_5_3_9.mp4,6,78,110,9
265,C01_S06_5_4_0.mp4,6,80,110,0
266,C01_S06_5_4_3.mp4,6,80,110,3
267,C01_S06_5_4_6.mp4,6,80,110,6
268,C01_S06_5_4_9.mp4,6,80,110,9
269,C01_S06_5_5_0.mp4,6,80,127,0
270,C01_S06_5_5_3.mp4,6,80,127,3
271,C01_S06_5_5_6.mp4,6,80,127,6
272,C01_S06_5_5_9.mp4,6,80,127,9
273,C01_S07_1_1_0.mp4,7,146,20,0
274,C01_S07_1_1_3.mp4,7,146,20,3
275,C01_S07_1_1_6.mp4,7,146,20,6
276,C01_S07_1_1_9.mp4,7,146,20,9
277,C01_S07_1_2_0.mp4,7,133,20,0
278,C01_S07_1_2_3.mp4,7,133,20,3
279,C01_S07_1_2_6.mp4,7,133,20,6
280,C01_S07_1_2_9.mp4,7,133,20,9
281,C01_S07_1_4_0.mp4,7,147,20,0
282,C01_S07_1_4_3.mp4,7,147,20,3
283,C01_S07_1_4_6.mp4,7,147,20,6
284,C01_S07_1_4_9.mp4,7,147,20,9
285,C01_S07_2_1_0.mp4,7,78,25,0
286,C01_S07_2_1_3.mp4,7,78,25,3
287,C01_S07_2_1_6.mp4,7,78,25,6
288,C01_S07_2_1_9.mp4,7,78,25,9
289,C01_S07_2_2_0.mp4,7,78,46,0
290,C01_S07_2_2_3.mp4,7,78,46,3
291,C01_S07_2_2_6.mp4,7,78,46,6
292,C01_S07_2_2_9.mp4,7,78,46,9
293,C01_S07_2_4_0.mp4,7,75,15,0
294,C01_S07_2_4_3.mp4,7,75,15,3
295,C01_S07_2_4_6.mp4,7,75,15,6
296,C01_S07_2_4_9.mp4,7,75,15,9
297,C01_S07_3_2_0.mp4,7,38,15,0
298,C01_S07_3_2_3.mp4,7,38,15,3
299,C01_S07_3_2_6.mp4,7,38,15,6
300,C01_S07_3_2_9.mp4,7,38,15,9
301,C01_S07_3_3_0.mp4,7,38,13,0
302,C01_S07_3_3_3.mp4,7,38,13,3
303,C01_S07_3_3_6.mp4,7,38,13,6
304,C01_S07_3_3_9.mp4,7,38,13,9
305,C01_S07_3_4_0.mp4,7,38,10,0
306,C01_S07_3_4_3.mp4,7,38,10,3
307,C01_S07_3_4_6.mp4,7,38,10,6
308,C01_S07_3_4_9.mp4,7,38,10,9
309,C01_S07_3_5_0.mp4,7,38,20,0
310,C01_S07_3_5_3.mp4,7,38,20,3
311,C01_S07_3_5_6.mp4,7,38,20,6
312,C01_S07_3_5_9.mp4,7,38,20,9
313,C01_S07_4_1_0.mp4,7,142,110,0
314,C01_S07_4_1_3.mp4,7,142,110,3
315,C01_S07_4_1_6.mp4,7,142,110,6
316,C01_S07_4_1_9.mp4,7,142,110,9
317,C01_S07_4_2_0.mp4,7,132,110,0
318,C01_S07_4_2_3.mp4,7,132,110,3
319,C01_S07_4_2_6.mp4,7,132,110,6
320,C01_S07_4_2_9.mp4,7,132,110,9
321,C01_S07_4_4_0.mp4,7,137,100,0
322,C01_S07_4_4_3.mp4,7,137,100,3
323,C01_S07_4_4_6.mp4,7,137,100,6
324,C01_S07_4_4_9.mp4,7,137,100,9
325,C01_S07_4_7_0.mp4,7,135,120,0
326,C01_S07_4_7_3.mp4,7,135,120,3
327,C01_S07_4_7_6.mp4,7,135,120,6
328,C01_S07_4_7_9.mp4,7,135,120,9
329,C01_S07_5_1_0.mp4,7,96,112,0
330,C01_S07_5_1_3.mp4,7,96,112,3
331,C01_S07_5_1_6.mp4,7,96,112,6
332,C01_S07_5_1_9.mp4,7,96,112,9
333,C01_S07_5_2_0.mp4,7,78,110,0
334,C01_S07_5_2_3.mp4,7,78,110,3
335,C01_S07_5_2_6.mp4,7,78,110,6
336,C01_S07_5_2_9.mp4,7,78,110,9
337,C01_S07_5_3_0.mp4,7,80,112,0
338,C01_S07_5_3_3.mp4,7,80,112,3
339,C01_S07_5_3_6.mp4,7,80,112,6
340,C01_S07_5_3_9.mp4,7,80,112,9
341,C01_S07_5_4_0.mp4,7,80,117,0
342,C01_S07_5_4_3.mp4,7,80,117,3
343,C01_S07_5_4_6.mp4,7,80,117,6
344,C01_S07_5_4_9.mp4,7,80,117,9
345,C01_S07_5_5_0.mp4,7,76,110,0
346,C01_S07_5_5_3.mp4,7,76,110,3
347,C01_S07_5_5_6.mp4,7,76,110,6
348,C01_S07_5_5_9.mp4,7,76,110,9
349,C01_S07_6_2_0.mp4,7,38,107,0
350,C01_S07_6_2_3.mp4,7,38,107,3
351,C01_S07_6_2_6.mp4,7,38,107,6
352,C01_S07_6_2_9.mp4,7,38,107,9
353,C01_S07_6_5_0.mp4,7,40,110,0
354,C01_S07_6_5_3.mp4,7,40,110,3
355,C01_S07_6_5_6.mp4,7,40,110,6
356,C01_S07_6_5_9.mp4,7,40,110,9
357,C01_S07_6_6_0.mp4,7,40,114,0
358,C01_S07_6_6_3.mp4,7,40,114,3
359,C01_S07_6_6_6.mp4,7,40,114,6
360,C01_S07_6_6_9.mp4,7,40,114,9
361,C01_S07_6_7_0.mp4,7,43,114,0
362,C01_S07_6_7_3.mp4,7,43,114,3
363,C01_S07_6_7_6.mp4,7,43,114,6
364,C01_S07_6_7_9.mp4,7,43,114,9
857,C04_S01_1_1_0.mp4,1,133,22,0
858,C04_S01_1_1_3.mp4,1,133,22,3
859,C04_S01_1_1_6.mp4,1,133,22,6
860,C04_S01_1_1_9.mp4,1,133,22,9
861,C04_S01_1_2_0.mp4,1,131,17,0
862,C04_S01_1_2_3.mp4,1,131,17,3
863,C04_S01_1_2_6.mp4,1,131,17,6
864,C04_S01_1_2_9.mp4,1,131,17,9
865,C04_S01_1_3_0.mp4,1,145,23,0
866,C04_S01_1_3_3.mp4,1,145,23,3
867,C04_S01_1_3_6.mp4,1,145,23,6
868,C04_S01_1_3_9.mp4,1,145,23,9
869,C04_S01_1_4_0.mp4,1,147,23,0
870,C04_S01_1_4_3.mp4,1,147,23,3
871,C04_S01_1_4_6.mp4,1,147,23,6
872,C04_S01_1_4_9.mp4,1,147,23,9
873,C04_S01_2_1_0.mp4,1,63,18,0
874,C04_S01_2_1_3.mp4,1,63,18,3
875,C04_S01_2_1_6.mp4,1,63,18,6
876,C04_S01_2_1_9.mp4,1,63,18,9
877,C04_S01_2_2_0.mp4,1,72,13,0
878,C04_S01_2_2_3.mp4,1,72,13,3
879,C04_S01_2_2_6.mp4,1,72,13,6
880,C04_S01_2_2_9.mp4,1,72,13,9
881,C04_S01_2_3_0.mp4,1,56,11,0
882,C04_S01_2_3_3.mp4,1,56,11,3
883,C04_S01_2_3_6.mp4,1,56,11,6
884,C04_S01_2_3_9.mp4,1,56,11,9
885,C04_S01_2_4_0.mp4,1,73,21,0
886,C04_S01_2_4_3.mp4,1,73,21,3
887,C04_S01_2_4_6.mp4,1,73,21,6
888,C04_S01_2_4_9.mp4,1,73,21,9
889,C04_S01_3_1_0.mp4,1,5,17,0
890,C04_S01_3_1_3.mp4,1,5,17,3
891,C04_S01_3_1_6.mp4,1,5,17,6
892,C04_S01_3_1_9.mp4,1,5,17,9
893,C04_S01_3_2_0.mp4,1,3,14,0
894,C04_S01_3_2_3.mp4,1,3,14,3
895,C04_S01_3_2_6.mp4,1,3,14,6
896,C04_S01_3_2_9.mp4,1,3,14,9
897,C04_S01_3_3_0.mp4,1,2,20,0
898,C04_S01_3_3_3.mp4,1,2,20,3
899,C04_S01_3_3_6.mp4,1,2,20,6
900,C04_S01_3_3_9.mp4,1,2,20,9
901,C04_S01_3_4_0.mp4,1,8,14,0
902,C04_S01_3_4_3.mp4,1,8,14,3
903,C04_S01_3_4_6.mp4,1,8,14,6
904,C04_S01_3_4_9.mp4,1,8,14,9
905,C04_S02_2_1_0.mp4,2,69,23,0
906,C04_S02_2_1_3.mp4,2,69,23,3
907,C04_S02_2_1_6.mp4,2,69,23,6
908,C04_S02_2_1_9.mp4,2,69,23,9
909,C04_S02_2_2_0.mp4,2,80,17,0
910,C04_S02_2_2_3.mp4,2,80,17,3
911,C04_S02_2_2_6.mp4,2,80,17,6
912,C04_S02_2_2_9.mp4,2,80,17,9
913,C04_S02_2_3_0.mp4,2,66,16,0
914,C04_S02_2_3_3.mp4,2,66,16,3
915,C04_S02_2_3_6.mp4,2,66,16,6
916,C04_S02_2_3_9.mp4,2,66,16,9
917,C04_S02_3_1_0.mp4,2,19,13,0
918,C04_S02_3_1_3.mp4,2,19,13,3
919,C04_S02_3_1_6.mp4,2,19,13,6
920,C04_S02_3_1_9.mp4,2,19,13,9
921,C04_S02_3_2_0.mp4,2,27,28,0
922,C04_S02_3_2_3.mp4,2,27,28,3
923,C04_S02_3_2_6.mp4,2,27,28,6
924,C04_S02_3_2_9.mp4,2,27,28,9
925,C04_S02_4_1_0.mp4,2,114,105,0
926,C04_S02_4_1_3.mp4,2,114,105,3
927,C04_S02_4_1_6.mp4,2,114,105,6
928,C04_S02_4_1_9.mp4,2,114,105,9
929,C04_S02_5_1_0.mp4,2,74,85,0
930,C04_S02_5_1_3.mp4,2,74,85,3
931,C04_S02_5_1_6.mp4,2,74,85,6
932,C04_S02_5_1_9.mp4,2,74,85,9
933,C04_S02_5_2_0.mp4,2,74,87,0
934,C04_S02_5_2_3.mp4,2,74,87,3
935,C04_S02_5_2_6.mp4,2,74,87,6
936,C04_S02_5_2_9.mp4,2,74,87,9
937,C04_S02_5_3_0.mp4,2,68,70,0
938,C04_S02_5_3_3.mp4,2,68,70,3
939,C04_S02_5_3_6.mp4,2,68,70,6
940,C04_S02_5_3_9.mp4,2,68,70,9
941,C04_S02_5_4_0.mp4,2,82,80,0
942,C04_S02_5_4_3.mp4,2,82,80,3
943,C04_S02_5_4_6.mp4,2,82,80,6
944,C04_S02_5_4_9.mp4,2,82,80,9
945,C04_S02_6_1_0.mp4,2,30,86,0
946,C04_S02_6_1_3.mp4,2,30,86,3
947,C04_S02_6_1_6.mp4,2,30,86,6
948,C04_S02_6_1_9.mp4,2,30,86,9
949,C04_S02_6_2_0.mp4,2,35,69,0
950,C04_S02_6_2_3.mp4,2,35,69,3
951,C04_S02_6_2_6.mp4,2,35,69,6
952,C04_S02_6_2_9.mp4,2,35,69,9
953,C04_S02_6_3_0.mp4,2,10,81,0
954,C04_S02_6_3_3.mp4,2,10,81,3
955,C04_S02_6_3_6.mp4,2,10,81,6
956,C04_S02_6_3_9.mp4,2,10,81,9
957,C04_S03_1_1_0.mp4,3,134,18,0
958,C04_S03_1_1_3.mp4,3,134,18,3
959,C04_S03_1_1_6.mp4,3,134,18,6
960,C04_S03_1_1_9.mp4,3,134,18,9
961,C04_S03_1_2_0.mp4,3,132,23,0
962,C04_S03_1_2_3.mp4,3,132,23,3
963,C04_S03_1_2_6.mp4,3,132,23,6
964,C04_S03_1_2_9.mp4,3,132,23,9
965,C04_S03_1_3_0.mp4,3,147,33,0
966,C04_S03_1_3_3.mp4,3,147,33,3
967,C04_S03_1_3_6.mp4,3,147,33,6
968,C04_S03_1_3_9.mp4,3,147,33,9
969,C04_S03_1_4_0.mp4,3,137,39,0
970,C04_S03_1_4_3.mp4,3,137,39,3
971,C04_S03_1_4_6.mp4,3,137,39,6
972,C04_S03_1_4_9.mp4,3,137,39,9
973,C04_S03_4_1_0.mp4,3,123,106,0
974,C04_S03_4_1_3.mp4,3,123,106,3
975,C04_S03_4_1_6.mp4,3,123,106,6
976,C04_S03_4_1_9.mp4,3,123,106,9
977,C04_S03_4_2_0.mp4,3,124,102,0
978,C04_S03_4_2_3.mp4,3,124,102,3
979,C04_S03_4_2_6.mp4,3,124,102,6
980,C04_S03_4_2_9.mp4,3,124,102,9
981,C04_S03_4_3_0.mp4,3,132,99,0
982,C04_S03_4_3_3.mp4,3,132,99,3
983,C04_S03_4_3_6.mp4,3,132,99,6
984,C04_S03_4_3_9.mp4,3,132,99,9
985,C04_S03_4_4_0.mp4,3,134,108,0
986,C04_S03_4_4_3.mp4,3,134,108,3
987,C04_S03_4_4_6.mp4,3,134,108,6
988,C04_S03_4_4_9.mp4,3,134,108,9
989,C04_S03_6_1_0.mp4,3,12,105,0
990,C04_S03_6_1_3.mp4,3,12,105,3
991,C04_S03_6_1_6.mp4,3,12,105,6
992,C04_S03_6_1_9.mp4,3,12,105,9
993,C04_S03_6_2_0.mp4,3,9,96,0
994,C04_S03_6_2_3.mp4,3,9,96,3
995,C04_S03_6_2_6.mp4,3,9,96,6
996,C04_S03_6_2_9.mp4,3,9,96,9
997,C04_S03_6_3_0.mp4,3,21,115,0
998,C04_S03_6_3_3.mp4,3,21,115,3
999,C04_S03_6_3_6.mp4,3,21,115,6
1000,C04_S03_6_3_9.mp4,3,21,115,9
1001,C04_S03_6_4_0.mp4,3,12,85,0
1002,C04_S03_6_4_3.mp4,3,12,85,3
1003,C04_S03_6_4_6.mp4,3,12,85,6
1004,C04_S03_6_4_9.mp4,3,12,85,9
1005,C04_S03_6_5_0.mp4,3,20,107,0
1006,C04_S03_6_5_3.mp4,3,20,107,3
1007,C04_S03_6_5_6.mp4,3,20,107,6
1008,C04_S03_6_5_9.mp4,3,20,107,9
1009,C04_S03_6_6_0.mp4,3,36,74,0
1010,C04_S03_6_6_3.mp4,3,36,74,3
1011,C04_S03_6_6_6.mp4,3,36,74,6
1012,C04_S03_6_6_9.mp4,3,36,74,9
1013,C04_S04_4_1_0.mp4,4,132,104,0
1014,C04_S04_4_1_3.mp4,4,132,104,3
1015,C04_S04_4_1_6.mp4,4,132,104,6
1016,C04_S04_4_1_9.mp4,4,132,104,9
1017,C04_S04_4_2_0.mp4,4,124,121,0
1018,C04_S04_4_2_3.mp4,4,124,121,3
1019,C04_S04_4_2_6.mp4,4,124,121,6
1020,C04_S04_4_2_9.mp4,4,124,121,9
1021,C04_S04_5_1_0.mp4,4,74,125,0
1022,C04_S04_5_1_3.mp4,4,74,125,3
1023,C04_S04_5_1_6.mp4,4,74,125,6
1024,C04_S04_5_1_9.mp4,4,74,125,9
1025,C04_S04_5_2_0.mp4,4,92,127,0
1026,C04_S04_5_2_3.mp4,4,92,127,3
1027,C04_S04_5_2_6.mp4,4,92,127,6
1028,C04_S04_5_2_9.mp4,4,92,127,9
1029,C04_S04_5_3_0.mp4,4,94,115,0
