119,C01_S02_4_1_6.mp4,2,142,91,6,C01
120,C01_S02_4_1_9.mp4,2,142,91,9,C01
121,C01_S02_4_2_0.mp4,2,137,122,0,C01
122,C01_S02_4_2_3.mp4,2,137,122,3,C01
123,C01_S02_4_2_6.mp4,2,137,122,6,C01
124,C01_S02_4_2_9.mp4,2,137,122,9,C01
125,C01_S02_4_3_0.mp4,2,150,110,0,C01
126,C01_S02_4_3_3.mp4,2,150,110,3,C01
127,C01_S02_4_3_6.mp4,2,150,110,6,C01
128,C01_S02_4_3_9.mp4,2,150,110,9,C01
129,C01_S02_4_4_0.mp4,2,142,110,0,C01
130,C01_S02_4_4_3.mp4,2,142,110,3,C01
131,C01_S02_4_4_6.mp4,2,142,110,6,C01
132,C01_S02_4_4_9.mp4,2,142,110,9,C01
133,C01_S02_4_5_0.mp4,2,147,110,0,C01
134,C01_S02_4_5_3.mp4,2,147,110,3,C01
135,C01_S02_4_5_6.mp4,2,147,110,6,C01
136,C01_S02_4_5_9.mp4,2,147,110,9,C01
137,C01_S02_4_6_0.mp4,2,150,110,0,C01
138,C01_S02_4_6_3.mp4,2,150,110,3,C01
139,C01_S02_4_6_6.mp4,2,150,110,6,C01
140,C01_S02_4_6_9.mp4,2,150,110,9,C01
141,C01_S02_5_1_0.mp4,2,72,91,0,C01
142,C01_S02_5_1_3.mp4,2,72,91,3,C01
143,C01_S02_5_1_6.mp4,2,72,91,6,C01
144,C01_S02_5_1_9.mp4,2,72,91,9,C01
145,C01_S02_5_2_0.mp4,2,80,91,0,C01
146,C01_S02_5_2_3.mp4,2,80,91,3,C01
147,C01_S02_5_2_6.mp4,2,80,91,6,C01
148,C01_S02_5_2_9.mp4,2,80,91,9,C01
149,C01_S02_5_3_0.mp4,2,80,110,0,C01
150,C01_S02_5_3_3.mp4,2,80,110,3,C01
151,C01_S02_5_3_6.mp4,2,80,110,6,C01
152,C01_S02_5_3_9.mp4,2,80,110,9,C01
153,C01_S02_5_6_0.mp4,2,80,110,0,C01
154,C01_S02_5_6_3.mp4,2,80,110,3,C01
155,C01_S02_5_6_6.mp4,2,80,110,6,C01
156,C01_S02_5_6_9.mp4,2,80,110,9,C01
157,C01_S02_5_7_0.mp4,2,80,110,0,C01
158,C01_S02_5_7_3.mp4,2,80,110,3,C01
159,C01_S02_5_7_6.mp4,2,80,110,6,C01
160,C01_S02_5_7_9.mp4,2,80,110,9,C01
161,C01_S03_4_1_0.mp4,3,127,103,0,C01
162,C01_S03_4_1_3.mp4,3,127,103,3,C01
163,C01_S03_4_1_6.mp4,3,127,103,6,C01
164,C01_S03_4_1_9.mp4,3,127,103,9,C01
165,C01_S03_4_2_0.mp4,3,140,103,0,C01
166,C01_S03_4_2_3.mp4,3,140,103,3,C01
167,C01_S03_4_2_6.mp4,3,140,103,6,C01
168,C01_S03_4_2_9.mp4,3,140,103,9,C01
169,C01_S03_4_4_0.mp4,3,127,103,0,C01
170,C01_S03_4_4_3.mp4,3,127,103,3,C01
171,C01_S03_4_4_6.mp4,3,127,103,6,C01
172,C01_S03_4_4_9.mp4,3,127,103,9,C01
173,C01_S03_4_5_0.mp4,3,133,103,0,C01
174,C01_S03_4_5_3.mp4,3,133,103,3,C01
175,C01_S03_4_5_6.mp4,3,133,103,6,C01
176,C01_S03_4_5_9.mp4,3,133,103,9,C01
177,C01_S03_5_1_0.mp4,3,86,103,0,C01
178,C01_S03_5_1_3.mp4,3,86,103,3,C01
179,C01_S03_5_1_6.mp4,3,86,103,6,C01
180,C01_S03_5_1_9.mp4,3,86,103,9,C01
181,C01_S03_5_2_0.mp4,3,86,103,0,C01
182,C01_S03_5_2_3.mp4,3,86,103,3,C01
183,C01_S03_5_2_6.mp4,3,86,103,6,C01
184,C01_S03_5_2_9.mp4,3,86,103,9,C01
185,C01_S03_5_3_0.mp4,3,86,114,0,C01
186,C01_S03_5_3_3.mp4,3,86,114,3,C01
187,C01_S03_5_3_6.mp4,3,86,114,6,C01
188,C01_S03_5_3_9.mp4,3,86,114,9,C01
189,C01_S03_5_5_0.mp4,3,86,103,0,C01
190,C01_S03_5_5_3.mp4,3,86,103,3,C01
191,C01_S03_5_5_6.mp4,3,86,103,6,C01
192,C01_S03_5_5_9.mp4,3,86,103,9,C01
193,C01_S06_1_1_0.mp4,6,138,10,0,C01
194,C01_S06_1_1_3.mp4,6,138,10,3,C01
195,C01_S06_1_1_6.mp4,6,138,10,6,C01
196,C01_S06_1_1_9.mp4,6,138,10,9,C01
197,C01_S06_1_2_0.mp4,6,116,5,0,C01
198,C01_S06_1_2_3.mp4,6,116,5,3,C01
199,C01_S06_1_2_6.mp4,6,116,5,6,C01
200,C01_S06_1_2_9.mp4,6,116,5,9,C01
201,C01_S06_1_3_0.mp4,6,126,7,0,C01
202,C01_S06_1_3_3.mp4,6,126,7,3,C01
203,C01_S06_1_3_6.mp4,6,126,7,6,C01
204,C01_S06_1_3_9.mp4,6,126,7,9,C01
205,C01_S06_1_4_0.mp4,6,143,20,0,C01
206,C01_S06_1_4_3.mp4,6,143,20,3,C01
207,C01_S06_1_4_6.mp4,6,143,20,6,C01
208,C01_S06_1_4_9.mp4,6,143,20,9,C01
209,C01_S06_1_5_0.mp4,6,145,3,0,C01
210,C01_S06_1_5_3.mp4,6,145,3,3,C01
211,C01_S06_1_5_6.mp4,6,145,3,6,C01
212,C01_S06_1_5_9.mp4,6,145,3,9,C01
213,C01_S06_2_1_0.mp4,6,56,10,0,C01
214,C01_S06_2_1_3.mp4,6,56,10,3,C01
215,C01_S06_2_1_6.mp4,6,56,10,6,C01
216,C01_S06_2_1_9.mp4,6,56,10,9,C01
217,C01_S06_2_2_0.mp4,6,60,2,0,C01
218,C01_S06_2_2_3.mp4,6,60,2,3,C01
219,C01_S06_2_2_6.mp4,6,60,2,6,C01
220,C01_S06_2_2_9.mp4,6,60,2,9,C01
221,C01_S06_2_3_0.mp4,6,70,5,0,C01
222,C01_S06_2_3_3.mp4,6,70,5,3,C01
223,C01_S06_2_3_6.mp4,6,70,5,6,C01
224,C01_S06_2_3_9.mp4,6,70,5,9,C01
225,C01_S06_2_4_0.mp4,6,70,15,0,C01
226,C01_S06_2_4_3.mp4,6,70,15,3,C01
227,C01_S06_2_4_6.mp4,6,70,15,6,C01
228,C01_S06_2_4_9.mp4,6,70,15,9,C01
229,C01_S06_2_5_0.mp4,6,76,18,0,C01
230,C01_S06_2_5_3.mp4,6,76,18,3,C01
231,C01_S06_2_5_6.mp4,6,76,18,6,C01
232,C01_S06_2_5_9.mp4,6,76,18,9,C01
233,C01_S06_3_1_0.mp4,6,35,20,0,C01
234,C01_S06_3_1_3.mp4,6,35,20,3,C01
235,C01_S06_3_1_6.mp4,6,35,20,6,C01
236,C01_S06_3_1_9.mp4,6,35,20,9,C01
237,C01_S06_3_2_0.mp4,6,15,15,0,C01
238,C01_S06_3_2_3.mp4,6,15,15,3,C01
239,C01_S06_3_2_6.mp4,6,15,15,6,C01
240,C01_S06_3_2_9.mp4,6,15,15,9,C01
241,C01_S06_3_3_0.mp4,6,15,15,0,C01
242,C01_S06_3_3_3.mp4,6,15,15,3,C01
243,C01_S06_3_3_6.mp4,6,15,15,6,C01
244,C01_S06_3_3_9.mp4,6,15,15,9,C01
245,C01_S06_3_4_0.mp4,6,38,10,0,C01
246,C01_S06_3_4_3.mp4,6,38,10,3,C01
247,C01_S06_3_4_6.mp4,6,38,10,6,C01
248,C01_S06_3_4_9.mp4,6,38,10,9,C01
249,C01_S06_3_5_0.mp4,6,38,15,0,C01
250,C01_S06_3_5_3.mp4,6,38,15,3,C01
251,C01_S06_3_5_6.mp4,6,38,15,6,C01
252,C01_S06_3_5_9.mp4,6,38,15,9,C01
253,C01_S06_5_1_0.mp4,6,76,110,0,C01
254,C01_S06_5_1_3.mp4,6,76,110,3,C01
255,C01_S06_5_1_6.mp4,6,76,110,6,C01
256,C01_S06_5_1_9.mp4,6,76,110,9,C01
257,C01_S06_5_2_0.mp4,6,74,110,0,C01
258,C01_S06_5_2_3.mp4,6,74,110,3,C01
259,C01_S06_5_2_6.mp4,6,74,110,6,C01
260,C01_S06_5_2_9.mp4,6,74,110,9,C01
261,C01_S06_5_3_0.mp4,6,78,110,0,C01
262,C01_S06_5_3_3.mp4,6,78,110,3,C01
263,C01_S06_5_3_6.mp4,6,78,110,6,C01
264,C01_S06_5_3_9.mp4,6,78,110,9,C01
265,C01_S06_5_4_0.mp4,6,80,110,0,C01
266,C01_S06_5_4_3.mp4,6,80,110,3,C01
267,C01_S06_5_4_6.mp4,6,80,110,6,C01
268,C01_S06_5_4_9.mp4,6,80,110,9,C01
269,C01_S06_5_5_0.mp4,6,80,127,0,C01
270,C01_S06_5_5_3.mp4,6,80,127,3,C01
271,C01_S06_5_5_6.mp4,6,80,127,6,C01
272,C01_S06_5_5_9.mp4,6,80,127,9,C01
273,C01_S07_1_1_0.mp4,7,146,20,0,C01
274,C01_S07_1_1_3.mp4,7,146,20,3,C01
275,C01_S07_1_1_6.mp4,7,146,20,6,C01
276,C01_S07_1_1_9.mp4,7,146,20,9,C01
277,C01_S07_1_2_0.mp4,7,133,20,0,C01
278,C01_S07_1_2_3.mp4,7,133,20,3,C01
279,C01_S07_1_2_6.mp4,7,133,20,6,C01
280,C01_S07_1_2_9.mp4,7,133,20,9,C01
281,C01_S07_1_4_0.mp4,7,147,20,0,C01
282,C01_S07_1_4_3.mp4,7,147,20,3,C01
283,C01_S07_1_4_6.mp4,7,147,20,6,C01
284,C01_S07_1_4_9.mp4,7,147,20,9,C01
285,C01_S07_2_1_0.mp4,7,78,25,0,C01
286,C01_S07_2_1_3.mp4,7,78,25,3,C01
287,C01_S07_2_1_6.mp4,7,78,25,6,C01
288,C01_S07_2_1_9.mp4,7,78,25,9,C01
289,C01_S07_2_2_0.mp4,7,78,46,0,C01
290,C01_S07_2_2_3.mp4,7,78,46,3,C01
291,C01_S07_2_2_6.mp4,7,78,46,6,C01
292,C01_S07_2_2_9.mp4,7,78,46,9,C01
293,C01_S07_2_4_0.mp4,7,75,15,0,C01
294,C01_S07_2_4_3.mp4,7,75,15,3,C01
295,C01_S07_2_4_6.mp4,7,75,15,6,C01
296,C01_S07_2_4_9.mp4,7,75,15,9,C01
297,C01_S07_3_2_0.mp4,7,38,15,0,C01
298,C01_S07_3_2_3.mp4,7,38,15,3,C01
299,C01_S07_3_2_6.mp4,7,38,15,6,C01
300,C01_S07_3_2_9.mp4,7,38,15,9,C01
301,C01_S07_3_3_0.mp4,7,38,13,0,C01
302,C01_S07_3_3_3.mp4,7,38,13,3,C01
303,C01_S07_3_3_6.mp4,7,38,13,6,C01
304,C01_S07_3_3_9.mp4,7,38,13,9,C01
305,C01_S07_3_4_0.mp4,7,38,10,0,C01
306,C01_S07_3_4_3.mp4,7,38,10,3,C01
307,C01_S07_3_4_6.mp4,7,38,10,6,C01
308,C01_S07_3_4_9.mp4,7,38,10,9,C01
309,C01_S07_3_5_0.mp4,7,38,20,0,C01
310,C01_S07_3_5_3.mp4,7,38,20,3,C01
311,C01_S07_3_5_6.mp4,7,38,20,6,C01
312,C01_S07_3_5_9.mp4,7,38,20,9,C01
313,C01_S07_4_1_0.mp4,7,142,110,0,C01
314,C01_S07_4_1_3.mp4,7,142,110,3,C01
315,C01_S07_4_1_6.mp4,7,142,110,6,C01
316,C01_S07_4_1_9.mp4,7,142,110,9,C01
317,C01_S07_4_2_0.mp4,7,132,110,0,C01
318,C01_S07_4_2_3.mp4,7,132,110,3,C01
319,C01_S07_4_2_6.mp4,7,132,110,6,C01
320,C01_S07_4_2_9.mp4,7,132,110,9,C01
321,C01_S07_4_4_0.mp4,7,137,100,0,C01
322,C01_S07_4_4_3.mp4,7,137,100,3,C01
323,C01_S07_4_4_6.mp4,7,137,100,6,C01
324,C01_S07_4_4_9.mp4,7,137,100,9,C01
325,C01_S07_4_7_0.mp4,7,135,120,0,C01
326,C01_S07_4_7_3.mp4,7,135,120,3,C01
327,C01_S07_4_7_6.mp4,7,135,120,6,C01
328,C01_S07_4_7_9.mp4,7,135,120,9,C01
329,C01_S07_5_1_0.mp4,7,96,112,0,C01
330,C01_S07_5_1_3.mp4,7,96,112,3,C01
331,C01_S07_5_1_6.mp4,7,96,112,6,C01
332,C01_S07_5_1_9.mp4,7,96,112,9,C01
333,C01_S07_5_2_0.mp4,7,78,110,0,C01
334,C01_S07_5_2_3.mp4,7,78,110,3,C01
335,C01_S07_5_2_6.mp4,7,78,110,6,C01
336,C01_S07_5_2_9.mp4,7,78,110,9,C01
337,C01_S07_5_3_0.mp4,7,80,112,0,C01
338,C01_S07_5_3_3.mp4,7,80,112,3,C01
339,C01_S07_5_3_6.mp4,7,80,112,6,C01
340,C01_S07_5_3_9.mp4,7,80,112,9,C01
341,C01_S07_5_4_0.mp4,7,80,117,0,C01
342,C01_S07_5_4_3.mp4,7,80,117,3,C01
343,C01_S07_5_4_6.mp4,7,80,117,6,C01
344,C01_S07_5_4_9.mp4,7,80,117,9,C01
345,C01_S07_5_5_0.mp4,7,76,110,0,C01
346,C01_S07_5_5_3.mp4,7,76,110,3,C01
347,C01_S07_5_5_6.mp4,7,76,110,6,C01
348,C01_S07_5_5_9.mp4,7,76,110,9,C01
349,C01_S07_6_2_0.mp4,7,38,107,0,C01
350,C01_S07_6_2_3.mp4,7,38,107,3,C01
351,C01_S07_6_2_6.mp4,7,38,107,6,C01
352,C01_S07_6_2_9.mp4,7,38,107,9,C01
353,C01_S07_6_5_0.mp4,7,40,110,0,C01
354,C01_S07_6_5_3.mp4,7,40,110,3,C01
355,C01_S07_6_5_6.mp4,7,40,110,6,C01
356,C01_S07_6_5_9.mp4,7,40,110,9,C01
357,C01_S07_6_6_0.mp4,7,40,114,0,C01
358,C01_S07_6_6_3.mp4,7,40,114,3,C01
359,C01_S07_6_6_6.mp4,7,40,114,6,C01
360,C01_S07_6_6_9.mp4,7,40,114,9,C01
361,C01_S07_6_7_0.mp4,7,43,114,0,C01
362,C01_S07_6_7_3.mp4,7,43,114,3,C01
363,C01_S07_6_7_6.mp4,7,43,114,6,C01
364,C01_S07_6_7_9.mp4,7,43,114,9,C01
365,C02_S01_1_2_0.mp4,1,151,6,0,C02
366,C02_S01_1_2_3.mp4,1,151,6,3,C02
367,C02_S01_1_2_6.mp4,1,151,6,6,C02
368,C02_S01_1_2_9.mp4,1,151,6,9,C02
369,C02_S01_1_3_0.mp4,1,120,25,0,C02
370,C02_S01_1_3_3.mp4,1,120,25,3,C02
371,C02_S01_1_3_6.mp4,1,120,25,6,C02
372,C02_S01_1_3_9.mp4,1,120,25,9,C02
373,C02_S01_1_4_0.mp4,1,120,16,0,C02
374,C02_S01_1_4_3.mp4,1,120,16,3,C02
375,C02_S01_1_4_6.mp4,1,120,16,6,C02
376,C02_S01_1_4_9.mp4,1,120,16,9,C02
377,C02_S01_1_5_0.mp4,1,130,21,0,C02
378,C02_S01_1_5_3.mp4,1,130,21,3,C02
379,C02_S01_1_5_6.mp4,1,130,21,6,C02
380,C02_S01_1_5_9.mp4,1,130,21,9,C02
381,C02_S01_2_1_0.mp4,1,76,5,0,C02
382,C02_S01_2_1_3.mp4,1,76,5,3,C02
383,C02_S01_2_1_6.mp4,1,76,5,6,C02
384,C02_S01_2_1_9.mp4,1,76,5,9,C02
385,C02_S01_2_2_0.mp4,1,72,5,0,C02
386,C02_S01_2_2_3.mp4,1,72,5,3,C02
387,C02_S01_2_2_6.mp4,1,72,5,6,C02
388,C02_S01_2_2_9.mp4,1,72,5,9,C02
389,C02_S01_2_3_0.mp4,1,57,6,0,C02
390,C02_S01_2_3_3.mp4,1,57,6,3,C02
391,C02_S01_2_3_6.mp4,1,57,6,6,C02
392,C02_S01_2_3_9.mp4,1,57,6,9,C02
393,C02_S01_2_4_0.mp4,1,57,10,0,C02
394,C02_S01_2_4_3.mp4,1,57,10,3,C02
395,C02_S01_2_4_6.mp4,1,57,10,6,C02
396,C02_S01_2_4_9.mp4,1,57,10,9,C02
397,C02_S01_3_1_0.mp4,1,15,25,0,C02
398,C02_S01_3_1_3.mp4,1,15,25,3,C02
399,C02_S01_3_1_6.mp4,1,15,25,6,C02
400,C02_S01_3_1_9.mp4,1,15,25,9,C02
401,C02_S01_3_2_0.mp4,1,38,11,0,C02
402,C02_S01_3_2_3.mp4,1,38,11,3,C02
403,C02_S01_3_2_6.mp4,1,38,11,6,C02
404,C02_S01_3_2_9.mp4,1,38,11,9,C02
405,C02_S01_3_3_0.mp4,1,25,9,0,C02
406,C02_S01_3_3_3.mp4,1,25,9,3,C02
407,C02_S01_3_3_6.mp4,1,25,9,6,C02
408,C02_S01_3_3_9.mp4,1,25,9,9,C02
409,C02_S01_3_4_0.mp4,1,15,23,0,C02
410,C02_S01_3_4_3.mp4,1,15,23,3,C02
411,C02_S01_3_4_6.mp4,1,15,23,6,C02
412,C02_S01_3_4_9.mp4,1,15,23,9,C02
413,C02_S01_3_5_0.mp4,1,18,12,0,C02
414,C02_S01_3_5_3.mp4,1,18,12,3,C02
415,C02_S01_3_5_6.mp4,1,18,12,6,C02
416,C02_S01_3_5_9.mp4,1,18,12,9,C02
857,C04_S01_1_1_0.mp4,1,133,22,0,C04
858,C04_S01_1_1_3.mp4,1,133,22,3,C04
859,C04_S01_1_1_6.mp4,1,133,22,6,C04
860,C04_S01_1_1_9.mp4,1,133,22,9,C04
861,C04_S01_1_2_0.mp4,1,131,17,0,C04
862,C04_S01_1_2_3.mp4,1,131,17,3,C04
863,C04_S01_1_2_6.mp4,1,131,17,6,C04
864,C04_S01_1_2_9.mp4,1,131,17,9,C04
865,C04_S01_1_3_0.mp4,1,145,23,0,C04
866,C04_S01_1_3_3.mp4,1,145,23,3,C04
867,C04_S01_1_3_6.mp4,1,145,23,6,C04
868,C04_S01_1_3_9.mp4,1,145,23,9,C04
869,C04_S01_1_4_0.mp4,1,147,23,0,C04
870,C04_S01_1_4_3.mp4,1,147,23,3,C04
871,C04_S01_1_4_6.mp4,1,147,23,6,C04
872,C04_S01_1_4_9.mp4,1,147,23,9,C04
873,C04_S01_2_1_0.mp4,1,63,18,0,C04
874,C04_S01_2_1_3.mp4,1,63,18,3,C04
875,C04_S01_2_1_6.mp4,1,63,18,6,C04
876,C04_S01_2_1_9.mp4,1,63,18,9,C04
877,C04_S01_2_2_0.mp4,1,72,13,0,C04
878,C04_S01_2_2_3.mp4,1,72,13,3,C04
879,C04_S01_2_2_6.mp4,1,72,13,6,C04
880,C04_S01_2_2_9.mp4,1,72,13,9,C04
881,C04_S01_2_3_0.mp4,1,56,11,0,C04
882,C04_S01_2_3_3.mp4,1,56,11,3,C04
883,C04_S01_2_3_6.mp4,1,56,11,6,C04
884,C04_S01_2_3_9.mp4,1,56,11,9,C04
885,C04_S01_2_4_0.mp4,1,73,21,0,C04
886,C04_S01_2_4_3.mp4,1,73,21,3,C04
887,C04_S01_2_4_6.mp4,1,73,21,6,C04
888,C04_S01_2_4_9.mp4,1,73,21,9,C04
889,C04_S01_3_1_0.mp4,1,5,17,0,C04
890,C04_S01_3_1_3.mp4,1,5,17,3,C04
891,C04_S01_3_1_6.mp4,1,5,17,6,C04
892,C04_S01_3_1_9.mp4,1,5,17,9,C04
893,C04_S01_3_2_0.mp4,1,3,14,0,C04
894,C04_S01_3_2_3.mp4,1,3,14,3,C04
895,C04_S01_3_2_6.mp4,1,3,14,6,C04
896,C04_S01_3_2_9.mp4,1,3,14,9,C04
897,C04_S01_3_3_0.mp4,1,2,20,0,C04
898,C04_S01_3_3_3.mp4,1,2,20,3,C04
899,C04_S01_3_3_6.mp4,1,2,20,6,C04
900,C04_S01_3_3_9.mp4,1,2,20,9,C04
901,C04_S01_3_4_0.mp4,1,8,14,0,C04
902,C04_S01_3_4_3.mp4,1,8,14,3,C04
903,C04_S01_3_4_6.mp4,1,8,14,6,C04
904,C04_S01_3_4_9.mp4,1,8,14,9,C04
905,C04_S02_2_1_0.mp4,2,69,23,0,C04
906,C04_S02_2_1_3.mp4,2,69,23,3,C04
907,C04_S02_2_1_6.mp4,2,69,23,6,C04
908,C04_S02_2_1_9.mp4,2,69,23,9,C04
909,C04_S02_2_2_0.mp4,2,80,17,0,C04
910,C04_S02_2_2_3.mp4,2,80,17,3,C04
911,C04_S02_2_2_6.mp4,2,80,17,6,C04
912,C04_S02_2_2_9.mp4,2,80,17,9,C04
913,C04_S02_2_3_0.mp4,2,66,16,0,C04
914,C04_S02_2_3_3.mp4,2,66,16,3,C04
915,C04_S02_2_3_6.mp4,2,66,16,6,C04
916,C04_S02_2_3_9.mp4,2,66,16,9,C04
917,C04_S02_3_1_0.mp4,2,19,13,0,C04
918,C04_S02_3_1_3.mp4,2,19,13,3,C04
919,C04_S02_3_1_6.mp4,2,19,13,6,C04
920,C04_S02_3_1_9.mp4,2,19,13,9,C04
921,C04_S02_3_2_0.mp4,2,27,28,0,C04
922,C04_S02_3_2_3.mp4,2,27,28,3,C04
